stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F02110,Zólyomi út,47.483244,19.022835,,,,1,159
F02111,Zólyomi út,47.483442,19.022848,,,,1,-24
F02112,BAH-csomópont,47.486761,19.023152,,,,1,13
F02113,Fehérló utca,47.478154,19.025717,,,,2,26
F02114,Fehérló utca,47.478271,19.025398,,,,2,-152
F02115,Alsóhegy utca,47.482941,19.030090,,,,1,-57
F02116,Alsóhegy utca,47.482702,19.030463,,,,1,122
F02117,Alsóhegy utca,47.482840,19.030635,,,,2,-58
F02118,Alsóhegy utca,47.482679,19.030252,,,,1,122
F02119,Alsóhegy utca,47.482184,19.030171,,,,2,-19
F02120,Alsóhegy utca,47.482031,19.029932,,,,2,163
F02121,Diószegi út (Vérellátó Szolgálat),47.478443,19.031832,,,,1,-17
F02122,Diószegi út (Vérellátó Szolgálat),47.478605,19.031448,,,,1,164
F02123,Vincellér utca,47.476663,19.035720,,,,1,-67
F02124,Vincellér utca,47.476276,19.035906,,,,1,101
F02125,Szüret utca,47.480341,19.035772,,,,1,118
F02126,Szüret utca,47.480283,19.036129,,,,1,118
F02127,Szüret utca,47.480185,19.036537,,,,1,-58
F02128,Szüret utca,47.479972,19.037389,,,,2,-58
F02129,Szüret utca,47.480502,19.036553,,,,2,-139
F02130,Iglói utca,47.483526,19.039739,,,,1,115
F02131,Iglói utca,47.483399,19.040374,,,,2,-56
F02132,Balogh Tihamér utca,47.481789,19.042935,,,,2,136
F02133,Balogh Tihamér utca,47.481780,19.043174,,,,2,-43
F02134,Kelenhegyi lépcső,47.481213,19.045177,,,,2,79
F02135,Kelenhegyi lépcső,47.481951,19.045376,,,,2,170
F02136,Rezeda utca,47.483372,19.043598,,,,2,-44
F02137,Rezeda utca,47.483219,19.043598,,,,2,133
F02138,Búsuló Juhász (Citadella),47.485225,19.040533,,,,2,129
F02142,Szent Gellért tér M,47.482896,19.053776,,,,1,-180
F02143,Szent Gellért tér M,47.482895,19.053922,,,,2,0
F02144,Szent Gellért tér M,47.482482,19.052940,,,,1,14
F02145,Szent Gellért tér M,47.482393,19.052569,,,,1,-165
F02146,Tas vezér utca,47.478854,19.040156,,,,1,112
F02147,Tas vezér utca,47.478818,19.040577,,,,1,-54
F02148,Gárdonyi tér,47.479991,19.051428,,,,1,-145
F02149,Gárdonyi tér,47.480522,19.051932,,,,1,23
F02150,Móricz Zsigmond körtér M,47.476960,19.049782,,,,1,
F02152,Budafoki út / Karinthy Frigyes út,47.476872,19.053383,,,,2,-170
F02153,Budafoki út / Karinthy Frigyes út,47.475827,19.054107,,,,1,106
F02154,Budafoki út / Karinthy Frigyes út,47.476025,19.053457,,,,1,-66
F02155,Budafoki út / Karinthy Frigyes út,47.475412,19.053165,,,,2,10
F02156,Budafoki út / Karinthy Frigyes út,47.476140,19.052660,,,,2,114
F02159,Szép utca,47.431209,18.979988,,,,2,168
F02160,Szép utca,47.431083,18.980160,,,,2,0
F02161,Dűlő út,47.427313,18.979290,,,,2,-139
F02162,Dűlő út,47.427719,18.979979,,,,2,31
F02163,BAH-csomópont,47.486986,19.023046,,,,1,124
F02164,BAH-csomópont,47.487310,19.023550,,,,1,-115
F02165,BAH-csomópont,47.488299,19.024345,,,,1,178
F02166,BAH-csomópont,47.487190,19.024696,,,,1,-1
F02167,BAH-csomópont,47.486852,19.024596,,,,1,178
F02168,BAH-csomópont,47.487715,19.025553,,,,1,38
F02169,BAH-csomópont,47.486707,19.024943,,,,1,-1
F02170,Budaörsi út / Villányi út,47.484100,19.027041,,,,1,-52
F02171,Budaörsi út / Villányi út,47.484109,19.026812,,,,1,-53
F02172,Budaörsi út / Villányi út,47.484134,19.026586,,,,1,131
F02173,Budaörsi út / Villányi út,47.483838,19.027065,,,,2,114
F02174,Muskotály köz,47.483110,19.026325,,,,2,158
F02176,Kosztolányi Dezső tér,47.475845,19.042207,,,,1,61
F02180,Kosztolányi Dezső tér,47.474864,19.042062,,,,1,106
F02181,Kosztolányi Dezső tér,47.475017,19.039461,,,,1,-118
F02182,Kosztolányi Dezső tér,47.475656,19.039979,,,,1,-66
F02183,Kosztolányi Dezső tér,47.474891,19.038864,,,,1,-116
F02184,Kosztolányi Dezső tér,47.475170,19.040178,,,,1,62
F02192,Móricz Zsigmond körtér M,47.477779,19.047938,,,,1,61
F02193,Móricz Zsigmond körtér M,47.477527,19.046267,,,,1,-117
F02194,Móricz Zsigmond körtér M,47.477248,19.047328,,,,1,4
F02196,Móricz Zsigmond körtér M,47.478057,19.045710,,,,1,
F02197,Móricz Zsigmond körtér M,47.478074,19.044899,,,,2,-79
F02198,Móricz Zsigmond körtér M,47.478111,19.045272,,,,1,
F02199,Móricz Zsigmond körtér M,47.477725,19.046267,,,,2,
F02200,Móricz Zsigmond körtér M,47.477815,19.046253,,,,2,100
F02201,Móricz Zsigmond körtér M,47.477813,19.045854,,,,2,
F02202,Móricz Zsigmond körtér M,47.477392,19.046227,,,,1,-116
F02203,Móricz Zsigmond körtér M,47.477491,19.046864,,,,1,63
F02210,Kelenföld vasútállomás M,47.465166,19.022619,,,,1,
F02211,Herend utca,47.447251,19.033354,,,,1,175
F02212,Herend utca,47.446672,19.033591,,,,1,-2
F02213,Puskás Tivadar utca,47.460380,19.033388,,,,1,-178
F02214,Puskás Tivadar utca,47.460437,19.033642,,,,1,0
F02215,Bártfai utca,47.464240,19.027752,,,,1,97
F02217,Rupphegyi út,47.463188,18.985027,,,,2,-86
F02218,Rupphegyi út,47.463107,18.984297,,,,2,96
F02219,Albertfalva vasútállomás,47.441855,19.034588,,,,1,
F02220,Kelenföldi autóbuszgarázs,47.473324,19.030213,,,,2,
F02221,Kelenföldi autóbuszgarázs,47.473306,19.030718,,,,2,80
F02222,"Petőfi híd, budai hídfő",47.476590,19.059228,,,,2,50
F02224,"Petőfi híd, budai hídfő",47.476672,19.058963,,,,1,-128
F02225,"Petőfi híd, budai hídfő",47.476933,19.059586,,,,1,53
F02226,Gazdagréti tér,47.473142,18.992276,,,,2,
F02227,Gazdagréti tér,47.473322,18.992542,,,,2,
F02228,Gazdagréti tér,47.473223,18.992436,,,,2,
F02229,Gazdagréti tér,47.473484,18.992979,,,,1,21
F02232,Örsöddűlő,47.455304,18.993590,,,,2,36
F02233,Örsöddűlő,47.455142,18.993232,,,,2,-143
F02234,Kelenföldi Erőmű,47.464528,19.052819,,,,2,-174
F02235,Kelenföldi Erőmű,47.464474,19.053111,,,,2,4
F02236,Hengermalom út,47.459233,19.052095,,,,2,-174
F02237,Hengermalom út,47.459430,19.052461,,,,1,4
F02238,Csonka János tér,47.469783,19.044821,,,,1,-166
F02239,Csonka János tér,47.470259,19.045087,,,,1,18
F02240,Kalotaszeg utca,47.459178,19.041003,,,,1,-171
F02241,Kalotaszeg utca,47.458827,19.040976,,,,1,12
F02242,Regős köz,47.468218,19.003437,,,,1,148
F02243,Regős köz,47.468587,19.003357,,,,1,-30
F02244,Torbágy utca,47.467809,18.998644,,,,2,130
F02245,Torbágy utca,47.467971,18.998565,,,,2,-50
F02246,Előpatak utca,47.471538,19.010554,,,,2,-40
F02247,Előpatak utca,47.471124,19.010886,,,,2,138
F02252,Pető Intézet (Villányi út),47.481864,19.032616,,,,1,-58
F02253,Pető Intézet (Villányi út),47.481659,19.032915,,,,1,121
F02254,Ménesi út,47.481573,19.038132,,,,2,41
F02255,Ménesi út,47.481933,19.038371,,,,2,-144
F02259,Hengermalom út / Szerémi út,47.461938,19.047128,,,,2,-80
F02260,Hengermalom út / Szerémi út,47.461776,19.046386,,,,2,101
F02261,Hollókő utca,47.475365,19.029854,,,,2,72
F02262,Hollókő utca,47.475689,19.030425,,,,2,-107
F02263,Albertfalva vasútállomás,47.441878,19.032067,,,,2,146
F02264,Állvány utca,47.445295,19.028433,,,,2,144
F02265,Állvány utca,47.445592,19.028274,,,,2,-39
F02266,Madárhegy,47.462176,18.993092,,,,2,-79
F02267,Madárhegy,47.461952,18.993981,,,,2,101
F02268,"Csillebérc, KFKI",47.486645,18.954618,,,,2,
F02269,"Csillebérc, KFKI",47.486860,18.954419,,,,1,
F02270,KFKI étterem,47.489157,18.958834,,,,2,-134
F02271,KFKI étterem,47.489365,18.959324,,,,2,41
F02272,Magas út,47.490373,18.961127,,,,2,49
F02273,Magas út,47.490409,18.960981,,,,2,-52
F02274,Mindszenty József bíboros tér,47.487279,18.989749,,,,2,
F02275,Hó utca,47.486426,18.992116,,,,2,124
F02276,Hó utca,47.486516,18.992209,,,,2,-43
F02277,Hajnalka utca,47.484988,18.994135,,,,2,136
F02278,Hajnalka utca,47.485267,18.994002,,,,2,-40
F02279,Tamási Áron utca,47.493446,19.002549,,,,2,11
F02280,Tamási Áron utca,47.493770,19.002460,,,,2,-164
F02281,Mártonhegyi út,47.490532,19.002326,,,,2,-2
F02282,Mártonhegyi út,47.490190,19.002233,,,,2,172
F02283,Kempelen Farkas utca,47.488077,19.003907,,,,2,146
F02284,Kempelen Farkas utca,47.487906,19.004279,,,,2,-49
F02285,Boldog Teréz anya tér,47.488411,19.006733,,,,2,17
F02286,Boldog Teréz anya tér,47.489140,19.007051,,,,2,-149
F02287,Bürök utca,47.491254,19.009385,,,,2,-139
F02288,Bürök utca,47.491443,19.009942,,,,2,49
F02289,Szendi árok,47.491444,19.011724,,,,1,114
F02290,Németvölgyi út,47.492535,19.012164,,,,2,160
F02291,Németvölgyi út,47.493540,19.011945,,,,2,-14
F02292,Apor Vilmos tér,47.491031,19.014043,,,,2,-71
F02293,Apor Vilmos tér,47.491124,19.013612,,,,2,
F02294,Apor Vilmos tér,47.490914,19.013980,,,,1,
F02295,Apor Vilmos tér,47.490833,19.014312,,,,1,103
F02296,Vas Gereben utca,47.489078,19.009536,,,,2,-162
F02297,Vas Gereben utca,47.489321,19.009762,,,,2,14
F02298,Zólyomi lépcső,47.490383,19.011818,,,,2,-80
F02299,Zólyomi lépcső,47.490257,19.012216,,,,2,96
F02300,Apor Vilmos tér,47.490500,19.014857,,,,2,-85
F02301,Apor Vilmos tér,47.490402,19.015268,,,,2,98
F02302,Sirály utca,47.489656,19.018105,,,,2,-52
F02303,Sirály utca,47.489422,19.018318,,,,2,127
F02305,Kiss János altábornagy utca,47.492039,19.016843,,,,2,100
F02306,Kiss János altábornagy utca,47.492273,19.016461,,,,1,-165
F02307,Kiss János altábornagy utca,47.492498,19.016647,,,,2,10
F02309,Nagy Jenő utca,47.492148,19.019086,,,,2,82
F02310,Tartsay Vilmos utca,47.492347,19.023916,,,,2,172
F02311,Tartsay Vilmos utca,47.492428,19.024235,,,,2,-8
F02313,"Széchenyi-hegy, Gyermekvasút",47.495117,18.979500,,,,2,
F02314,Művész út,47.496198,18.983838,,,,2,-96
F02315,Művész út,47.496244,18.984223,,,,2,81
F02316,Svábhegy,47.497398,18.989331,,,,2,-148
F02317,Svábhegy,47.497875,18.989768,,,,2,17
F02318,Városkút,47.500096,18.989408,,,,2,150
F02319,Városkút,47.500357,18.989195,,,,2,-28
F02320,Adonis utca,47.503118,18.989736,,,,2,-144
F02321,Adonis utca,47.503316,18.990107,,,,2,26
F02322,Erdei iskola,47.507204,18.994364,,,,2,-133
F02323,Erdei iskola,47.507348,18.994842,,,,2,43
F02324,Esze Tamás iskola,47.507304,18.997935,,,,2,-37
F02325,Esze Tamás iskola,47.507098,18.998267,,,,2,130
F02326,Orgonás,47.506713,19.002501,,,,2,-80
F02327,Orgonás,47.506605,19.003165,,,,2,82
F02328,Szent János Kórház,47.508145,19.008248,,,,2,-135
F02329,Szent János Kórház,47.508361,19.008566,,,,2,43
F02330,Városmajor,47.509407,19.012784,,,,2,
F02332,Széll Kálmán tér M (Csaba utca),47.506728,19.022811,,,,1,-13
F02333,Széll Kálmán tér M (Csaba utca),47.505973,19.023169,,,,1,146
F02335,Maros utca,47.505766,19.021813,,,,2,-130
F02337,Barabás Villa,47.504902,19.018826,,,,2,130
F02338,Barabás Villa,47.505118,19.018640,,,,2,-51
F02339,Temes utca,47.506826,19.015122,,,,2,-60
F02340,Temes utca,47.506709,19.015148,,,,2,121
F02341,Szent János Kórház,47.508712,19.009721,,,,1,-50
F02342,Szent János Kórház,47.509116,19.009030,,,,1,151
F02343,Szent János Kórház,47.508389,19.008483,,,,2,24
F02344,Rőzse köz,47.508315,19.003492,,,,2,-81
F02345,Rőzse köz,47.508153,19.004116,,,,2,97
F02346,Józsa Béla köz,47.509141,18.999840,,,,2,-75
F02347,Józsa Béla köz,47.509330,18.999614,,,,2,177
F02348,Pető Intézet,47.511961,19.003999,,,,2,-47
F02349,Pető Intézet,47.512084,19.003502,,,,2,117
F02350,Virányos út,47.512586,19.000156,,,,2,-162
F02351,Virányos út,47.512623,19.001085,,,,2,99
F02352,Moholy-Nagy Művészeti Egyetem,47.516628,18.990066,,,,2,-66
F02353,Moholy-Nagy Művészeti Egyetem,47.516475,18.990199,,,,2,100
F02355,Fészek utca,47.511829,18.997249,,,,2,-67
F02356,Fészek utca,47.511740,18.997209,,,,2,110
F02357,"Kútvölgyi lejtő, Traumatológia",47.511417,19.000608,,,,2,-86
F02358,"Kútvölgyi lejtő, Traumatológia",47.511318,19.000847,,,,2,90
F02359,Zirzen Janka utca,47.511360,18.992669,,,,2,-112
F02360,György Aladár utca,47.511457,18.989841,,,,2,-58
F02361,György Aladár utca,47.511520,18.989403,,,,2,118
F02362,Kiss Áron utca,47.512878,18.989733,,,,2,-29
F02364,Orvosi rendelő,47.483307,18.996166,,,,2,136
F02365,Orvosi rendelő,47.483712,18.995861,,,,2,-41
F02366,Hadik András utca,47.509849,18.994596,,,,2,-45
F02367,Hadik András utca,47.509966,18.993958,,,,2,115
F02368,Lelesz utca,47.509669,18.992843,,,,2,137
F02369,Lelesz utca,47.509546,18.993155,,,,2,-94
F02370,Felső Svábhegyi út,47.508525,18.990614,,,,2,-126
F02371,Felső Svábhegyi út,47.508129,18.989991,,,,2,50
F02372,Városkúti út,47.507247,18.988213,,,,2,
F02373,Városkúti út,47.507238,18.988346,,,,2,
F02374,Galgóczy utca,47.511814,18.986952,,,,2,-64
F02375,Galgóczy utca,47.511373,18.985943,,,,2,37
F02376,Zalai út,47.511536,18.984889,,,,2,-5
F02377,Zalai út,47.511607,18.983946,,,,2,70
F02378,Béla király út,47.510424,18.975876,,,,2,-86
F02379,Csillagvölgyi út,47.510360,18.975239,,,,2,58
F02380,Zugligeti út,47.511042,18.972012,,,,2,
F02381,"Zugliget, Libegő",47.516523,18.976598,,,,2,
F02382,"Zugliget, Libegő",47.516530,18.976179,,,,2,
F02383,Zugligeti út 64.,47.517108,18.980719,,,,1,44
F02384,Zugligeti út 64.,47.516793,18.979763,,,,1,-110
F02385,Szarvas Gábor út,47.518072,18.983878,,,,2,-90
F02386,Szarvas Gábor út,47.517955,18.983692,,,,2,82
F02387,Adonis utca,47.503020,18.989811,,,,2,-146
F02388,Adonis utca,47.503604,18.990585,,,,1,24
F02389,Istenhegyi lejtő,47.505566,18.992680,,,,1,-66
F02390,Istenhegyi lejtő,47.505485,18.992534,,,,1,100
F02391,Óra út,47.504642,18.997964,,,,1,-62
F02392,Óra út,47.504525,18.998004,,,,1,101
F02393,Nógrádi utca,47.503178,19.002916,,,,1,-106
F02394,Nógrádi utca,47.502917,19.002186,,,,1,68
F02395,Pethényi út,47.502828,19.005850,,,,1,-10
F02396,Pethényi út,47.502280,19.005903,,,,1,157
F02397,Szent Orbán tér,47.499637,19.009595,,,,1,-83
F02398,Szent Orbán tér,47.499430,19.010206,,,,1,101
F02399,Szent Orbán tér,47.499223,19.009011,,,,1,-25
F02400,Szent Orbán tér,47.499340,19.008640,,,,1,145
F02401,Szent Orbán tér,47.499340,19.008295,,,,1,2
F02402,Istenhegyi út,47.498353,19.016813,,,,2,-166
F02403,Tóth Lőrinc utca,47.499688,19.017588,,,,2,131
F02404,Goldmark Károly utca,47.501843,19.015603,,,,2,
F02405,Határőr út,47.503588,19.016000,,,,2,-40
F02406,Ráth György utca,47.500126,19.020502,,,,2,-64
F02407,Kék Golyó utca,47.497814,19.021129,,,,2,18
F02408,Kék Golyó utca,47.497571,19.020891,,,,2,-159
F02409,Kék Golyó utca,47.497383,19.020768,,,,2,-159
F02411,Kék Golyó utca,47.497994,19.020837,,,,1,76
F02413,Királyhágó tér,47.495745,19.018994,,,,1,-50
F02414,Királyhágó tér,47.495521,19.019711,,,,2,-156
F02415,Márvány utca,47.494621,19.020478,,,,2,-50
F02416,Csörsz utca,47.490226,19.024436,,,,1,170
F02417,Csörsz utca,47.490782,19.024447,,,,1,-8
F02420,Királyhágó tér,47.494891,19.018991,,,,2,-141
F02421,Királyhágó tér,47.494972,19.019260,,,,1,39
F02422,Agárdi út,47.495169,19.015235,,,,2,-126
F02423,Galántai utca,47.497192,19.014146,,,,2,-62
F02424,Galántai utca,47.497291,19.013270,,,,2,103
F02425,Nárcisz utca,47.495806,19.011071,,,,2,-14
F02426,Nárcisz utca,47.496292,19.010735,,,,2,171
F02427,Tarpatak utca,47.509581,18.997490,,,,2,-110
F02428,Tarpatak utca,47.509428,18.997158,,,,2,64
F02429,Vöröskő utca,47.497226,19.007629,,,,2,-135
F02430,Vöröskő utca,47.496803,19.007430,,,,2,29
F02431,Szendrő utca,47.495390,19.004339,,,,2,-78
F02433,Szendrő utca,47.495255,19.004564,,,,2,109
F02434,Pagony utca,47.494940,19.003118,,,,2,10
F02435,Sólyom utca,47.496980,19.000117,,,,2,0
F02436,Sólyom utca,47.497142,18.999957,,,,2,173
F02437,Tamási Áron utca / Thomán István utca,47.497159,18.998126,,,,2,-166
F02438,Tamási Áron utca / Thomán István utca,47.496728,18.998166,,,,2,8
F02439,Thomán István utca,47.494641,18.998513,,,,2,
F02440,Városkút,47.500114,18.989766,,,,1,127
F02441,Városkút,47.500321,18.989659,,,,1,-41
F02442,Svábhegy,47.497524,18.989742,,,,1,-176
F02443,Ordas út,47.498490,18.980570,,,,1,-65
F02444,Ordas út,47.498230,18.981367,,,,1,103
F02445,Őzike köz,47.499540,18.976428,,,,1,-86
F02446,Őzike köz,47.499423,18.977225,,,,2,72
F02447,Fülemile út,47.499645,18.972592,,,,1,-90
F02448,Fülemile út,47.499547,18.973389,,,,1,75
F02449,"Normafa, Gyermekvasút",47.500696,18.970175,,,,1,-40
F02450,"Normafa, Gyermekvasút",47.500157,18.970840,,,,1,114
F02451,Csillagvizsgáló,47.500315,18.964734,,,,1,-159
F02452,Csillagvizsgáló,47.500135,18.964748,,,,2,19
F02453,"Csillebérc, Gyermekvasút",47.497706,18.963955,,,,2,-174
F02454,"Csillebérc, Gyermekvasút",47.497724,18.964075,,,,2,-3
F02455,Sötétvágás utca,47.494864,18.964663,,,,2,166
F02456,Sötétvágás utca,47.495377,18.964569,,,,2,-14
F02458,Svábhegy,47.497928,18.989543,,,,1,16
F02459,Svábhegy,47.497730,18.989397,,,,1,28
F02460,Széll Kálmán tér M,47.506863,19.024178,,,,1,-51
F02461,Széll Kálmán tér M,47.506611,19.024390,,,,1,131
F02462,Széll Kálmán tér M,47.506441,19.024775,,,,1,-146
F02464,Széll Kálmán tér M,47.507430,19.024576,,,,1,
F02465,Széll Kálmán tér M,47.507403,19.025000,,,,1,95
F02466,Széll Kálmán tér M,47.507376,19.025598,,,,1,104
F02469,Széll Kálmán tér M,47.506512,19.023912,,,,1,131
F02470,Széll Kálmán tér M,47.506441,19.024213,,,,1,
F02473,Széll Kálmán tér M,47.506647,19.023912,,,,1,
F02476,Széll Kálmán tér M,47.507358,19.024496,,,,1,
F02477,Széll Kálmán tér M,47.507232,19.025186,,,,1,
F02480,Széll Kálmán tér,47.506818,19.024895,F02480,,CSF02481,2,-140
F02481,Széll Kálmán tér,47.507533,19.026097,F02481,,CSF02481,2,45
F02482,Rendelőintézet,47.511176,19.005680,,,,2,-53
F02483,Rendelőintézet,47.510969,19.005852,,,,2,95
F02484,Hunyad köz,47.511435,18.981716,,,,2,-94
F02485,Hunyad köz,47.511282,18.981504,,,,2,34
F02486,Hunyad lejtő,47.510875,18.978650,,,,2,-104
F02487,Cinege út,47.510849,18.979088,,,,2,79
F02488,Csemegi utca,47.501781,19.018045,,,,2,-35
F02489,Normafa,47.503031,18.965619,,,,2,-39
F02490,Normafa,47.503004,18.965460,,,,2,130
F02492,Hajós Alfréd uszoda,47.519853,19.044234,,,,1,9
F02493,Hajós Alfréd uszoda,47.519862,19.044101,,,,1,-157
F02494,Palatinus fürdő,47.528074,19.047606,,,,1,20
F02495,Palatinus fürdő,47.527750,19.047247,,,,1,-161
F02496,Szabadtéri Színpad,47.530835,19.048987,,,,1,20
F02497,Szabadtéri Színpad,47.530044,19.048376,,,,2,-78
F02498,Szállodák (Hotels),47.533317,19.050859,,,,1,10
F02499,Szállodák (Hotels),47.533263,19.050660,,,,2,-151
F02500,Zenélőkút,47.535746,19.052573,,,,2,12
F02501,Zenélőkút,47.535944,19.052374,,,,2,-108
F02502,Margitsziget / Árpád híd,47.537155,19.054558,,,,2,110
F02503,Margitsziget / Árpád híd,47.537697,19.053728,,,,2,-70
F02504,Tisza utca,47.524161,19.058109,,,,1,-159
F02505,Parkmozi köz,47.522776,19.045295,,,,1,10
F02506,Parkmozi köz,47.522650,19.045110,,,,1,-164
F02507,Viza utca,47.530106,19.057645,,,,1,15
F02508,Viza utca,47.530718,19.057765,,,,1,-160
F02509,Dráva utca,47.525897,19.057817,,,,1,-68
F02510,Dráva utca,47.525726,19.057844,,,,1,107
F02511,Jászai Mari tér,47.513890,19.049372,,,,1,
F02512,Szent István park,47.518335,19.051456,,,,1,-155
F02513,Szent István park,47.517740,19.052625,,,,1,22
F02514,Victor Hugo utca,47.517793,19.054762,,,,1,-152
F02515,Hegedűs Gyula utca,47.517164,19.054815,,,,1,114
F02516,Victor Hugo utca,47.518468,19.056767,,,,1,18
F02517,Victor Hugo utca,47.518227,19.055824,,,,1,-72
F02519,Gogol utca,47.520132,19.057590,,,,1,17
F02521,Ipoly utca,47.520564,19.054072,,,,1,-157
F02522,Ipoly utca,47.519853,19.053886,,,,1,20
F02523,Radnóti Miklós utca,47.515644,19.053195,,,,1,-151
F02524,Radnóti Miklós utca,47.514538,19.054124,,,,1,25
F02525,Népfürdő utca / Árpád híd,47.536423,19.059466,,,,2,-67
F02526,Népfürdő utca / Árpád híd,47.535922,19.059658,,,,2,108
F02527,Népfürdő utca / Árpád híd,47.536294,19.058868,,,,1,-71
F02528,Népfürdő utca / Árpád híd,47.536087,19.059532,,,,1,100
F02532,Kámfor utca,47.552433,19.084485,,,,1,41
F02533,Szekszárdi utca,47.552281,19.083170,,,,1,-102
F02534,Gyöngyösi utca M,47.549306,19.073723,,,,1,
F02535,Gyöngyösi utca M,47.549342,19.074214,,,,1,
F02536,Gyöngyösi utca M,47.548874,19.073098,,,,1,-165
F02537,Gyöngyösi utca M,47.548901,19.073577,,,,1,14
F02538,Gyöngyösi utca,47.547631,19.080537,,,,1,-152
F02539,Gyöngyösi utca,47.548445,19.081336,,,,1,18
F02540,Cziffra György park,47.548729,19.077788,,,,1,-72
F02541,Cziffra György park,47.548324,19.079302,,,,1,105
F02542,Gyöngyösi utca,47.547062,19.089251,,,,1,-159
F02543,Gyöngyösi utca,47.546207,19.090100,,,,1,-69
F02544,Gyöngyösi utca,47.546217,19.089038,,,,2,24
F02545,Gyöngyösi utca,47.545902,19.088745,,,,2,-156
F02546,Gyöngyösi utca,47.546630,19.089383,,,,1,17
F02547,Reitter Ferenc utca,47.545459,19.095294,,,,2,-43
F02548,Reitter Ferenc utca,47.545499,19.095070,,,,2,135
F02549,Futár utca,47.538230,19.089988,,,,1,20
F02550,Futár utca,47.537978,19.089589,,,,1,-157
F02551,Fiastyúk utca,47.540240,19.084758,,,,2,-57
F02552,Fiastyúk utca,47.540123,19.084877,,,,2,111
F02553,Fiastyúk utca,47.540159,19.085595,,,,2,-160
F02554,Fiastyúk utca,47.540537,19.085874,,,,2,20
F02555,Fiastyúk utca,47.540438,19.085621,,,,2,-159
F02556,Fiastyúk utca,47.540303,19.085927,,,,2,22
F02557,Násznagy utca,47.542877,19.082116,,,,2,-41
F02558,Násznagy utca,47.543335,19.082024,,,,2,-161
F02559,József Attila tér,47.547445,19.083780,,,,2,107
F02560,József Attila tér,47.547059,19.084019,,,,2,20
F02561,Fiastyúk utca,47.543621,19.078675,,,,1,-165
F02562,Fiastyúk utca,47.544978,19.079712,,,,1,17
F02563,Fiastyúk utca,47.545925,19.071968,,,,1,-167
F02564,Fiastyúk utca,47.546095,19.072459,,,,1,8
F02565,Dagály fürdő,47.539882,19.062375,,,,1,23
